Handle;Title;Body (HTML);Vendor;Product Category;Published;Variant SKU;Variant Price;Cost per item;Variant Inventory Tracker;Variant Inventory Qty;Image Src;Image Position;Variant Requires Shipping;Variant Barcode;Status
6011-010;Malina Dining Chair 2-pack White;"<div><p>Explore Malina, the modern outdoor chair that elegantly combines style and comfort. With a sturdy aluminum frame dressed in beautiful white rattan, Malina brings a sense of airy lightness to your outdoor space. The dimensions of 86x58x60 make it a comfortable and well-proportioned seat, perfect for creating a relaxed atmosphere around the dining table.

Malina is not just a chair; it's a designed sculpture for your outdoor experience. The included polyester cushion enhances comfort and adds an extra touch of luxury. In a clean white color, Malina becomes not only functional but also a timeless and elegant part of your outdoor decor.

Sit comfortably and embrace modern elegance as you gather around the dining table with Malina. Whether it's a relaxing moment for yourself or a social meal with friends and family, Malina will elevate the outdoor living experience. Create a sophisticated atmosphere with Malina – where style and comfort meet.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: White<br/></p><p><strong>Material</strong><br/>Material total seat/back: Polyester<br/>Material Legs: Wicker<br/></p><p><strong>Dimensions</strong><br/>Overall Height: 86<br/>Overall Width: 58<br/>Overall Depth: 60<br/>Seat Height: 44<br/>Seat Width: 54<br/>Seat Depth: 58<br/>Armrest Height: 21<br/>Armrest Width: 2<br/></p><p><strong>Other</strong><br/>Finish / Coating: Powder Coating<br/>Weight Capacity: 110,00<br/>Stackable: Yes<br/>Cushion Included?: Yes<br/></p>";VENTURE DESIGN;Dining Chair;TRUE;6011-010;0;409.00;shopify;-1;https://api.venturedesign.se//assets/products/1200x/6011-010_2_m.jpg;1;TRUE;"	7340220812056";draft
6011-010;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-010_1_o.jpg;2;;;
6011-010;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-010_12_o.jpg;3;;;
6011-010;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-010_11_o.jpg;4;;;
6011-010;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-010_10_o.jpg;5;;;
6011-010;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-010_8_o.jpg;6;;;
6011-010;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-010_7_o.jpg;7;;;
6011-010;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-010_6_m.jpg;8;;;
6011-010;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-010_4_m.jpg;9;;;
6011-089;Malina Dining Chair 2-pack Nature;<div><p>Modern, stylish and durable - what more could you ask for? In this delicious armchair from the Malina series, you can enjoy many dinners with your loved ones during the summer. With a frame in earthy beige aluminum and synthetic rattan, you get a robust chair that stands the test of time. Sit comfortably this summer and enjoy delicious meals outdoors! The chair is stackable.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Nature<br/></p><p><strong>Material</strong><br/>Material total seat/back: Foam,Polyester<br/>Material Legs: Aluminum<br/></p><p><strong>Dimensions</strong><br/>Overall Height: 86<br/>Overall Width: 58<br/>Overall Depth: 60<br/>Seat Height: 45<br/>Seat Width: 45<br/>Seat Depth: 47<br/>Armrest Height: 65<br/>Armrest Width: 4<br/></p><p><strong>Other</strong><br/>Finish / Coating: Powder coating<br/>Weight Capacity: 110,00<br/>Stackable: Yes<br/>Cushion Included?: Yes<br/></p>;VENTURE DESIGN;Dining Chair;TRUE;6011-089;0;619.00;shopify;67;https://api.venturedesign.se//assets/products/1200x/6011-089_2_m.jpg;1;TRUE;"	7340206979452";draft
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_12_o.jpg;2;;;
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_11_o.jpg;3;;;
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_10_o.jpg;4;;;
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_1_o.jpg;5;;;
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_3_o.jpg;6;;;
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_2_o.jpg;7;;;
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_4_o.jpg;8;;;
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_6_o.jpg;9;;;
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_7_o.jpg;10;;;
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_7_m.jpg;11;;;
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_4_m.jpg;12;;;
6011-089;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6011-089_6_m.jpg;13;;;
6012-001;Diego Cafe Table 70 x 70 Black;<div><p>The Diego cafe table is as smart as it is stylish in a tasteful Scandinavian design! The table top is in brown aintwood and the legs in black aluminium. The straight Nordic shapes are timeless and with simple construction, you can easily fold up or down extension boards along the sides as needed. Perfect for breakfast or coffee outside on a sunny summer day!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Black<br/></p><p><strong>Material</strong><br/>Material Legs: Aluminum<br/>Material Table Top: Aintwood<br/></p><p><strong>Dimensions</strong><br/>Height to Table Top: 70<br/>Overall Width: 70<br/>Overall Height: 75<br/>Overall Length: 70<br/>Table Top Thickness: 5<br/>Total Length w/ Extension: 132<br/></p><p><strong>Other</strong><br/>Finish / Coating: YES<br/>Extendable: Yes<br/>NUMBER OF SEATINGS: 4<br/>Product Shape: Rectangular<br/></p>;VENTURE DESIGN;Cafe Table;TRUE;6012-001;0;1259.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/6012-001_2_m.jpg;1;TRUE;"	7340206979018";draft
6012-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6012-001_4_m.jpg;2;;;
6012-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6012-001_14_o.jpg;3;;;
6012-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6012-001_8_o.jpg;4;;;
6012-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6012-001_9_o.jpg;5;;;
6012-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6012-001_15_o.jpg;6;;;
6012-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6012-001_7_o.jpg;7;;;
6012-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6012-001_3_o.jpg;8;;;
6012-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6012-001_5_o.jpg;9;;;
6012-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6012-001_4_o.jpg;10;;;
6012-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6012-001_6_m.jpg;11;;;
6012-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6012-001_8_m.jpg;12;;;
6014-001;Milano Bar Table ⌀70 Grey;<div><p>The bar table from the Milano series has a stylish Scandinavian design! The thin, round top plate is in dark gray HPL and the cylindrical frame is in black aluminium, which makes the table easy to lift. With this table you can create a social place on your patio that is perfect for afternoon coffee or pre-drinks. Match with the bar stools from the same series and get a complete dining group for the summer outdoor life!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Grey<br/></p><p><strong>Material</strong><br/>Material Legs: Aluminum<br/>Material Table Top: HPL<br/></p><p><strong>Dimensions</strong><br/>Diameter: 70<br/>Height to Table Top: 98<br/>Overall Height: 100<br/>Table Top Thickness: 2<br/></p><p><strong>Other</strong><br/>Finish / Coating: Powder  coating<br/>Extendable: No<br/>NUMBER OF SEATINGS: 4<br/>Product Shape: Round<br/></p>;VENTURE DESIGN;Bar Table;TRUE;6014-001;0;1329.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/6014-001_2_m.jpg;1;TRUE;"	7340206978813";draft
6014-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-001_10_o.jpg;2;;;
6014-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-001_11_o.jpg;3;;;
6014-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-001_13_o.jpg;4;;;
6014-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-001_1+6015-001_2_8_m.jpg;5;;;
6014-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-001_1+6015-001_2_2_m.jpg;6;;;
6014-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-001_6_m.jpg;7;;;
6014-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-001_1+6015-001_2_4_m.jpg;8;;;
6014-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-001_4_m.jpg;9;;;
6014-006;Milano Bar Table ⌀70 White;"<div><p>Experience a tasteful combination of elegance and functionality with the Milano bar table. Milano is the perfect addition to your home. The tabletop in elegant gray gives Milano a modern and sophisticated feel, while the round table leg in white provides a fresh contrast. The sleek and simple design allows this bar table to blend into various interior styles, offering an elegant expression.

Milano is crafted in aluminum and HPL, ensuring both durability and easy maintenance. The aluminum frame provides stability and reliability, while the HPL tabletop is durable and easy to clean.

This bar table is ideal for both formal events and everyday use. Whether used for socializing or as a practical workspace, Milano will be a reliable companion. Create an inviting atmosphere with this stylish and functional bar table – Milano.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: White<br/></p><p><strong>Material</strong><br/>Material Legs: Aluminum<br/>Material Table Top: HPL<br/></p><p><strong>Dimensions</strong><br/>Diameter: 70<br/>Height to Table Top: 73<br/>Overall Height: 100<br/>Table Top Thickness: 2<br/></p><p><strong>Other</strong><br/>Finish / Coating: Powder coating<br/>Extendable: No<br/>NUMBER OF SEATINGS: 4<br/>Product Shape: Rectangular<br/></p>";VENTURE DESIGN;Bar Table;TRUE;6014-006;0;1249.00;shopify;16;https://api.venturedesign.se//assets/products/1200x/6014-006_2_m.jpg;1;TRUE;"	7340220812483";draft
6014-006;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-006_10_o.jpg;2;;;
6014-006;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-006_11_o.jpg;3;;;
6014-006;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-006_6_m.jpg;4;;;
6014-006;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-006_3_m.jpg;5;;;
6015-001;Milano Bar Chair 4-pack Black;<div><p>The bar stool from the Milano series makes an impressive impression and will create a modern eye-catcher on your patio! The Scandinavian design is trendy with its soft Nordic shapes. The seat is softly upholstered in gray polyester fabric and the leg frame is stylishly slim in black steel with a lower backrest and integrated footrest for extra comfort. As comfortable as they are eye-catching, these bar stools look great at the bar table on the patio! The chair is stackable.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Black<br/></p><p><strong>Material</strong><br/>Material total seat/back: Steel<br/>Material Legs: Steel<br/></p><p><strong>Dimensions</strong><br/>Overall Height: 94<br/>Overall Width: 47<br/>Overall Depth: 48<br/>Seat Height: 65<br/>Seat Width: 38<br/>Seat Depth: 38<br/>Height to Footrest: 25<br/></p><p><strong>Other</strong><br/>Weight Capacity: 160,00<br/>Stackable: Yes<br/>Cushion Included?: Yes<br/></p>;VENTURE DESIGN;Bar Chair;TRUE;6015-001;0;329.00;shopify;32;https://api.venturedesign.se//assets/products/1200x/6014-001_1+6015-001_2_2_m.jpg;1;TRUE;"	7340206979216";draft
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6015-001_12_o.jpg;2;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6015-001_11_o.jpg;3;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6015-001_1_o.jpg;4;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6015-001_10_o.jpg;5;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6015-001_2_o.jpg;6;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6015-001_5_o.jpg;7;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6015-001_7_o.jpg;8;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6015-001_2_m.jpg;9;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6015-001_4_m.jpg;10;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6015-001_6_m.jpg;11;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-001_1+6015-001_2_6_m.jpg;12;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-001_1+6015-001_2_4_m.jpg;13;;;
6015-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6014-001_1+6015-001_2_8_m.jpg;14;;;
6018-002;Holmsund Cafe Table ⌀65 Nature;"<div><p>Meet Holmsund, the perfect café table for your outdoor life. With its elegant design, this round table is a tasteful combination of functionality and style.

The teak tabletop not only provides a natural and warm feeling but is also known for its durability and resistance to weather elements. Every breakfast or cup of coffee becomes an enjoyable moment when you place this café table on your balcony.

The zinc frame not only adds a modern touch but also offers stability and robustness. Holmsund is created to be both beautiful and practical at the same time.

Invite the sun's rays and create your own sanctuary on the balcony with Holmsund. Whether you choose to enjoy a relaxing breakfast or a cup of tea in the afternoon sun, Holmsund will accompany you with its charm and reliability.

With the Holmsund café table, you can create memorable moments and savor every outdoor experience. Add a touch of luxury to your outdoor life with this beautiful and functional café table.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Nature<br/></p><p><strong>Material</strong><br/>Material Legs: Steel<br/>Material Table Top: Teak<br/></p><p><strong>Dimensions</strong><br/>Diameter: 65<br/>Height to Table Top: 75<br/>Overall Height: 75<br/>Table Top Thickness: 2<br/></p><p><strong>Other</strong><br/>Finish / Coating: Galvanized<br/>Extendable: No<br/>NUMBER OF SEATINGS: 2<br/>Product Shape: Round<br/></p>";VENTURE DESIGN;Cafe Table;TRUE;6018-002;0;1259.00;shopify;2;https://api.venturedesign.se//assets/products/1200x/6018-002_4_m.jpg;1;TRUE;"	7340220812667";draft
6018-002;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6018-002_10_o.jpg;2;;;
6018-002;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6018-002_11_o.jpg;3;;;
6018-002;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6018-002_6_m.jpg;4;;;
6018-002;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6018-002_8_m.jpg;5;;;
6018-002;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6018-002_2_m.jpg;6;;;
6019-001;Holmbeck Cafe Table 70 x 55 Nature;<div><p>The café table from the Holmbeck series is as stylish as it is durable! This table features a modern, ribbed tabletop in acacia wood and a minimalist base in black steel. The thoughtful Scandinavian design gives you a café table that effortlessly fits into most interior styles and stands the test of time. Set out your coffee and enjoy leisurely moments together around a charming café table!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Nature<br/></p><p><strong>Material</strong><br/>Material Legs: Steel<br/>Material Table Top: Acacia<br/></p><p><strong>Dimensions</strong><br/>Height to Table Top: 71<br/>Overall Width: 55<br/>Overall Height: 74<br/>Overall Length: 70<br/>Table Top Thickness: 3<br/></p><p><strong>Other</strong><br/>Finish / Coating: PU<br/>Extendable: No<br/>NUMBER OF SEATINGS: 2<br/>Product Shape: Square<br/></p>;VENTURE DESIGN;Cafe Table;TRUE;6019-001;0;679.00;shopify;89;https://api.venturedesign.se//assets/products/1200x/6019-001_2_m.jpg;1;TRUE;"	7340206979131";draft
6019-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6019-001_1_o.jpg;2;;;
6019-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6019-001_12_o.jpg;3;;;
6019-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6019-001_10_o.jpg;4;;;
6019-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6019-001_4_m.jpg;5;;;
6019-001;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/6019-001_6_m.jpg;6;;;
6020-001;Holmbeck Bench 40 x 135 x 46 Nature;<div><p>This bench from the Holmbeck series has everything you need - stylish, durable and smart! The bench has a ribbed worktop in tasteful acacia and narrow legs in black steel. The airy and minimalist design gives you a practical and eye-catching bench that fits perfectly on the patio. Place against a sunny wall and enjoy a lovely coffee outside!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Nature<br/></p><p><strong>Material</strong><br/>Material total seat/back: Acacia<br/>Material Legs: Steel<br/></p><p><strong>Dimensions</strong><br/>Overall Height: 46<br/>Overall Width: 136<br/>Overall Depth: 40<br/>Seat Height: 46<br/>Seat Depth: 40<br/>Seat Width: 136<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 2<br/>Cushion Included?: No<br/>Weight Capacity: 360,00<br/></p>;VENTURE DESIGN;Bench;TRUE;6020-001;0;739.00;shopify;22;https://api.venturedesign.se//assets/products/1200x/6020-001_2_m.jpg;1;TRUE;"	7340206978950";draft
